id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
442,"Đối với doanh nghiệp, lợi ích của hướng dẫn, kèm cặp nhân viên là:",Tiết kiệm chi phí cho đơn vị.,"Người lao động được hướng dẫn, kèm cặp trong công việc tại nơi làm việc.","Người lao động hiểu rõ mục tiêu công việc, hỗ trợ học hỏi và đạt kết quả công việc cao hơn.",Tất cả các đáp án trên.,4,"Tiểu mục 4.1; Phần 4, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
443,Việc quản lý nhân sự trong hoạt động kinh doanh thời kỳ 4.0 đòi hỏi người quản lý phải đáp ứng được yêu cầu nào quan trọng nhất dưới đây?,"Khai thác sử dụng các phần mềm quản trị nhân sự chuyên biệt để xử lý các vấn đề nhân sự, xây dựng chính sách và ra quyết định nhanh, chính xác.",Quản lý nhân sự trên smartphone.,Có khả năng khai thác dữ liệu trên internet để quản lý nhân sự.,Có khả năng quản lý nhân viên theo cả cách truyền thống và hiện đại.,1,"Tiểu mục 4.1; Phần 4, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
444,"Hình thức đào tạo thường xuyên nào giúp nhân viên có thêm kinh nghiệm thực tiễn, thành thạo, hiểu rõ mục tiêu công việc?",Đào tạo thông qua hội thảo.,Đào tạo lại.,Đào tạo trực tuyến (online).,"Hướng dẫn, kèm cặp trong công việc.",4,"Tiểu mục 4.1; Phần 4, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
445,Tầm quan trọng của việc tạo động lực làm việc cho người lao động là gì?,Kích thích tâm lý làm việc. ,"Giúp người lao động làm việc hăng say hơn, thúc đẩy tính sáng tạo và năng lực làm việc, tự hoàn thiện bản thân.","Xây dựng môi trường làm việc vui vẻ, tích cực, hăng say và sáng tạo.",Tất cả các đáp án trên.,4,"Tiểu mục 5.1; Phần 5, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
446,"Để tạo động lực cho nhân viên, người quản lý cần:","Luôn đưa ra mục tiêu lớn, không rõ ràng để kích thích tính sáng tạo của nhân viên","Hiểu tính cách của nhân viên, chia sẻ mục tiêu và kỳ vọng, hướng dẫn, hỗ trợ, khen ngợi họ khi họ hoàn thành tốt công việc.","Luôn bên cạnh, đồng hành và kịp thời phát hiện các lỗi nhỏ của nhân viên để hướng dẫn khắc phục. ",Luôn khen ngợi nhân viên dù công việc hoàn thành chưa tốt.,2,"Tiểu mục 5.1; Phần 5, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
447,Để tạo động lực cho bản thân cần lưu ý những vấn đề nào sau đây?,"Dùng lý trí bắt bản thân phải luôn làm việc cần mẫn, chăm chỉ.",Thay đổi để bản thân hòa nhập tốt.,"Đảm bảo rằng bản thân có một cái nhìn tích cực, hiểu mục tiêu cuối cùng, cam kết không đánh mất mục tiêu.",Xây dựng mối quan hệ tốt với lãnh đạo và đồng nghiệp.,3,"Tiểu mục 5.1; Phần 5, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
448,Đâu là yếu tố tạo động lực cho người lao động thuộc về nhóm yếu tố công việc?,Công việc phù hợp với khả năng và chuyên môn của người lao động.,Những giá trị mà doanh nghiệp đặt ra trong một khoảng thời gian nhất định.,Chính sách lương và thưởng gắn với lợi nhuận toàn doanh nghiệp.,Quan hệ tích cực với cấp trên và đồng nghiệp; văn hóa hỗ trợ lẫn nhau.,1,"Tiểu mục 5.2; Phần 5, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
449,"Để tạo động lực làm việc cho người lao động, các nhà quản lý phải nhìn nhận được các nhân tố ảnh hưởng nào thuộc về doanh nghiệp?",Văn hóa doanh nghiệp.,Mục tiêu doanh nghiệp.,"Chính sách tiền lương, tiền thưởng và các khuyến khích.",Tất cả các đáp án trên.,4,"Tiểu mục 5.1; Phần 5, Chuyên đề 5,  tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
450,Vì sao cần ghi chép lại kết quả sau khi giải quyết vấn đề?,Để rút kinh nghiệm cho lần sau,Để báo cáo lên cấp trên,Để làm tài liệu đào tạo,Không cần ghi chép lại,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 8 - Đánh giá giải pháp"
451,Kỹ năng gợi mở trong giao tiếp giúp cho:,Người truyền đạt trực tiếp làm rõ vấn đề.,Người truyền đạt trực tiếp được thể hiện sự hiểu biết của bản thân.,Người truyền đạt trực tiếp nhận được sự tin tưởng của đối tác giao tiếp.,Người truyền đạt trực tiếp đạt được thỏa thuận sau khi giao tiếp.,1,"Tiểu mục 6.1; Phần 6, Chuyên đề 5,  Mục 1.4.2.2 tài liệu Chương trình đào tạo lãnh đạo quản lý cấp phòng 2022"
452,Vấn đề là gì?,Là một sự sai biệt chưa rõ nguyên nhân và chưa biết cách khắc phục,Là một sự sai biệt đã có nguyên nhân rõ ràng,Là một sự thay đổi nhỏ trong công việc,Là một sự cố kỹ thuật không đáng kể,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 1 - Vấn đề là gì?"
453,Sai biệt trong một vấn đề là gì?,Sự lệch chuẩn so với điều đáng ra phải có,Một lỗi nhỏ có thể bỏ qua,Sự thay đổi tạm thời trong quy trình,Một sự cố do con người gây ra,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 1 - Vấn đề là gì?"
454,Phân loại vấn đề theo lĩnh vực giúp bạn điều gì?,Xác định chủ sở hữu của vấn đề,Xác định mức độ nghiêm trọng của vấn đề,Xác định ảnh hưởng của vấn đề đến nhân viên,Tìm cách tránh các vấn đề tương tự,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 1 - Phân loại vấn đề"
455,Phương pháp nào giúp xác định nguyên nhân của vấn đề?,Biểu đồ xương cá,Sơ đồ cây quyết định,Ma trận SWOT,Phân tích PESTEL,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 3 - Công cụ xác định nguyên nhân"
456,Nguyên nhân nào dẫn đến việc phải giải quyết vấn đề?,Do sự sai lệch chưa rõ nguyên nhân,Do lỗi kỹ thuật,Do con người gây ra,Do yếu tố bên ngoài,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 2 - Xác định nguyên nhân"
457,Tại sao cần xác định mục tiêu trước khi giải quyết vấn đề?,Để biết điều gì cần đạt được,Để tính được chi phí khi giải quyết vấn đề,Để có thể đo lường kết quả,,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 6 - Xác định mục tiêu"
458,Cách tiếp cận nào giúp tìm nhiều phương án giải quyết?,Tư duy sáng tạo,Phân tích rủi ro,Kiểm tra tính khả thi,Xác định mục tiêu,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 6 - Tìm kiếm giải pháp"
459,Đâu là bước cuối cùng trong quy trình giải quyết vấn đề?,Đánh giá kết quả thực hiện,Tìm kiếm giải pháp,Xác định nguyên nhân,Tìm hiểu vấn đề,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 8 - Đánh giá giải pháp"
460,Điều gì quan trọng nhất khi thực hiện giải pháp?,Lập kế hoạch hành động,Tìm kiếm thêm vấn đề khác,Đánh giá SWOT liên tục,Thay đổi phương án liên tục,1,"Kỹ năng giải quyết vấn đề - bài học Eleaning, Bài 8 - Thực thi giải pháp"
461,"Trong quản trị, lập kế hoạch được hiểu là gì?",Việc xây dựng các văn bản hành chính để báo cáo cấp trên,"Quá trình xác định mục tiêu, nhận diện cơ hội và lựa chọn phương thức hiệu quả để đạt kết quả mong muốn","Hoạt động kiểm tra, giám sát và đánh giá kết quả công việc",Hoạt động phân bổ ngân sách tài chính cho từng bộ phận,2,"Mục 1.1, tr. 6 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
462,"Phòng tín dụng muốn đẩy mạnh giải ngân nhưng gặp tình trạng chậm trễ vì chưa gắn kết chặt chẽ với phòng kế toán, pháp chế và quản lý rủi ro. Lợi ích nào của kế hoạch nếu được áp dụng sẽ khắc phục tình trạng này?",Giảm thiểu trùng lặp trong công việc giữa các phòng,Tăng năng suất nhờ thiết lập KPI rõ ràng,Tối ưu hóa quy trình nội bộ nhờ xác định rõ trách nhiệm của từng phòng ba,Gắn kế hoạch với mục tiêu chính trị phục vụ nông nghiệp,3,"Mục 1.2, tr. 8 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
463,"Một trưởng phòng tại chi nhánh Agribank muốn đảm bảo toàn bộ cán bộ đều hiểu rõ mục tiêu tăng trưởng huy động vốn, tránh tình trạng chồng chéo công việc. Theo Anh/chị  trưởng phòng nên lập loại kế hoạch nào?",Kế hoạch rủi ro và kiểm soát nội bộ,Kế hoạch phân bổ chỉ tiêu và công việc cho cá nhân,Kế hoạch truyền thông và phối hợp nội bộ,Kế hoạch đào tạo và phát triển năng lực nhân sự,2,"Mục 1.3, tr. 10 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
464,"Trong bối cảnh giá nông sản biến động mạnh khiến doanh nghiệp khách hàng có nguy cơ chậm trả nợ, trưởng phòng tín dụng cần lập loại kế hoạch nào để chủ động ứng phó?","Kế hoạch phát triển nhân sự, bồi dưỡng kỹ năng chăm sóc khách hàng",Kế hoạch chuyên môn đặc thù cho thẩm định và quản trị danh mục,Kế hoạch rủi ro và kiểm soát nội bộ với phương án tái cơ cấu nợ,Kế hoạch truyền thông và phối hợp nội bộ nhằm duy trì gắn kết tập thể,3,"Mục 1.3, tr. 10 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
465,"Một phòng giao dịch Agribank muốn triển khai kế hoạch huy động vốn dịp Tết Nguyên đán. Để không bỏ lỡ cơ hội, Trưởng phòng cần đặc biệt chú ý câu hỏi nào trong 5W1H?",Why – Tại sao cần triển khai?,What – Mục tiêu và công việc cụ thể?,When – Thời điểm bắt đầu và kết thúc kế hoạch?,How – Quy trình và kỹ năng cần thiết?,3,"Mục 1.5, tr. 14 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
466,Một trưởng phòng khách hàng cá nhân đặt mục tiêu “tăng trưởng dư nợ hộ sản xuất thêm 15% năm 2025”. Đây là ví dụ điển hình cho việc trả lời đầy đủ câu hỏi nào trong 5W1H?,Why – Tại sao cần phát triển dư nợ?,What – Mục tiêu và kết quả cụ thể cần đạt được?,How – Phương thức tiếp cận hộ sản xuất?,When – Thời hạn hoàn thành chỉ tiêu đề ra?,2,"Mục 1.5, tr. 13 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
467,"Trong kế hoạch tín dụng xanh, nếu chi nhánh không xác định rõ When, chiến dịch có khả năng gặp rủi ro gì lớn nhất?",Lãng phí nguồn vốn vì triển khai quá sớm,Bỏ lỡ cơ hội thị trường do chậm tiến độ,Tăng chi phí nhân sự do kéo dài triển khai,Khó đạt chỉ tiêu doanh số vì mục tiêu mơ hồ các nhóm,2,"Mục 1.5, tr. 13 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
468,Một trưởng phòng lập kế hoạch huy động vốn nhưng không gắn với chiến lược ngân hàng số do Hội sở đề ra. Hệ quả lớn nhất của sự thiếu nhất quán này là gì?,Kế hoạch vẫn khả thi vì phù hợp địa phương,"Kế hoạch dễ trở thành hình thức, thiếu giá trị chiến lược",Kế hoạch đạt chỉ tiêu nhưng khó đo lường hiệu quả,Kế hoạch vẫn thực hiện tốt nếu nhân viên nỗ lực,2,"Mục 1.6, tr. 15 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
469,"Trong quá trình phân bổ nguồn lực, trưởng phòng Agribank áp dụng nguyên tắc Pareto 80/20. Điều này có ý nghĩa gì đối với việc lựa chọn khách hàng trọng tâm?",Chỉ cần tập trung vào nhóm khách hàng lớn hoặc thân thiết để đạt 80% chỉ tiêu,Phân bổ đồng đều nguồn lực cho mọi nhóm khách hàng để tránh bỏ sót,Ưu tiên nhóm khách hàng mới để mở rộng thị phần,Tập trung vào sản phẩm tín dụng ngắn hạn để tối ưu hóa lợi nhuận,1,"Mục 1.6, tr. 15 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
470,"Một trưởng phòng Agribank muốn lập kế hoạch huy động vốn trong bối cảnh chuyển đổi số. Để áp dụng nguyên tắc “AI-first”, đâu là cách tiếp cận hiệu quả nhất?","Sử dụng AI như công cụ bổ trợ khi cần, kết hợp với kinh nghiệm cá nhân để lập kế hoạch","Đặt AI làm trung tâm từ khâu phân tích dữ liệu, dự báo xu hướng thị trường, xác định rủi ro đến đề xuất giải pháp…","Tập trung trước hết vào truyền thông số, sau đó mới tích hợp AI để tối ưu hóa tiến độ",Chỉ ứng dụng AI khi kế hoạch đã hoàn thiện nhằm tiết kiệm chi phí triển khai,2,"Mục 1.6, tr. 15 bài giảng ""Kỹ năng Lập và Triển khai kế hoạch cấp phòng 2025"
